RT	Window.Low	Window.High	204.087
4.59363	620.532	625.534	4086.16
4.59382	625.534	630.536	1588.24
4.59401	630.537	635.539	1550.85
4.59417	635.539	640.541	1142.8
4.59439	640.541	645.543	1671.92
4.59455	645.543	650.546	3948.71
4.59472	650.546	655.548	0
4.59491	655.548	660.55	43751.3
4.59499	660.55	665.552	2211.03
4.59516	665.552	670.555	4259.34
4.59535	670.555	675.557	2297.82
4.59554	675.557	680.559	2834.82
4.59573	680.559	685.561	2502.3
4.59592	685.561	690.564	5541.19
4.59611	690.564	695.566	4443.73
4.5963	695.566	700.568	7681.22
4.59649	700.568	705.571	4346.01
4.59667	705.571	710.573	3929.43
4.59684	710.573	715.575	8845.95
4.59703	715.575	720.577	3748.59
4.59719	720.577	725.58	6104.87
4.59726	725.58	730.582	5298.87
4.59742	730.582	735.584	5699.83
4.59764	735.584	740.587	7823.46
4.59783	740.587	745.589	2543.7
4.59792	745.589	750.591	5727.28
4.59814	750.591	755.593	6910
4.59833	755.593	760.596	7415.66
4.59849	760.596	765.598	8770.42
4.59869	765.598	770.6	12217.2
4.59885	770.6	775.602	12428.7
4.59905	775.602	780.605	10795.2
4.59924	780.605	785.607	10836
4.59943	785.607	790.609	18884.1
4.59959	790.609	795.612	15554.8
4.59978	795.612	800.614	13747.8
4.59995	800.614	805.616	15756.3
4.60014	805.616	810.618	12172
4.60032	810.618	815.621	27265.9
4.60049	815.621	820.623	27734
4.60076	820.623	825.625	32878.2
4.60095	825.625	830.627	12596.2
4.60153	830.627	835.63	23260.5
4.60172	835.63	840.632	21919.2
4.60189	840.632	845.634	23194.7
4.60205	845.634	850.637	8649.22
4.60215	850.637	855.639	23591.7
4.60231	855.639	860.641	22602.1
4.60248	860.641	865.643	29882.2
4.60264	865.643	870.646	23024.3
4.60281	870.646	875.648	24333
4.60298	875.648	880.65	22722.4
4.60314	880.65	885.652	17123.2
4.60333	885.652	890.655	24074.4
4.6035	890.655	895.657	133317
4.60368	895.657	900.659	25229.7
4.60389	900.659	905.662	45472.8
4.60406	905.662	910.664	65332
4.60422	910.664	915.666	60954
4.60443	915.666	920.668	42102.8
4.60462	920.668	925.671	98766.6
4.60481	925.671	930.673	96014.6
4.60498	930.673	935.675	42892.5
4.60517	935.675	940.677	62718.3
4.60537	940.677	945.68	52122.5
4.60553	945.68	950.682	95768
4.60572	950.682	955.684	63874.7
4.60589	955.684	960.687	38301.8
4.60606	960.687	965.689	45535.7
4.60622	965.689	970.691	33347.4
4.60638	970.691	975.693	62030.8
4.60657	975.693	980.696	37936.5
4.60676	980.696	985.698	287880
4.6068	985.698	990.7	52412.8
4.60688	990.7	995.702	65890.7
4.60704	995.702	1000.7	49781.4
4.60722	1000.7	1005.71	72443.5
4.60739	1005.71	1010.71	42191.1
4.60756	1010.71	1015.71	42425.4
4.60776	1015.71	1020.71	47509.8
4.60793	1020.71	1025.72	46847.7
4.6081	1025.72	1030.72	34578.8
4.60827	1030.72	1035.72	33281.1
4.60845	1035.72	1040.72	47879.1
4.60864	1040.72	1045.73	75295.4
4.60881	1045.73	1050.73	38756.1
4.60898	1050.73	1055.73	52672.7
4.60918	1055.73	1060.73	56962.8
4.60935	1060.73	1065.73	77866.6
4.60952	1065.73	1070.74	62124.4
4.60971	1070.74	1075.74	91181.6
4.60988	1075.74	1080.74	183752
4.61009	380.423	385.425	141.13
4.61025	385.425	390.427	0
4.61042	390.427	395.43	100.101
4.61058	395.43	400.432	0
4.61075	400.432	405.434	0
4.61095	405.434	410.436	0
4.61123	410.436	415.439	0
4.61139	415.439	420.441	0
4.61197	420.441	425.443	0
4.61214	425.443	430.446	0
4.61231	430.446	435.448	0
4.61247	435.448	440.45	0
4.61264	440.45	445.452	0
4.61283	445.452	450.455	0
4.613	450.455	455.457	0
4.61317	455.457	460.459	0
4.61334	460.459	465.461	0
4.6135	465.461	470.464	0
4.61369	470.464	475.466	0
4.61386	475.466	480.468	0
4.61402	480.468	485.471	246.725
4.61421	485.471	490.473	511.571
4.61438	490.473	495.475	0
4.61454	495.475	500.477	0
4.6147	500.477	505.48	0
4.61487	505.48	510.482	0
4.61504	510.482	515.484	1008
4.61523	515.484	520.486	0
4.61542	520.486	525.489	284.931
4.61562	525.489	530.491	881.381
4.61581	530.491	535.493	0
4.616	535.493	540.496	0
4.61616	540.496	545.498	1381.33
4.61633	545.498	550.5	1231.81
4.61652	550.5	555.502	0
4.61671	555.502	560.505	1486.1
4.6169	560.505	565.507	0
4.61706	565.507	570.509	1044.39
4.61725	570.509	575.511	619.031
4.61741	575.511	580.514	249.85
4.61761	580.514	585.516	8082.92
4.61766	585.516	590.518	199.901
4.61785	590.518	595.521	1491.87
4.61804	595.521	600.523	468.107
4.61818	600.523	605.525	709.858
4.61835	605.525	610.527	917.81
4.61849	610.527	615.53	1237.76
4.61866	615.53	620.532	3086.64
4.61883	620.532	625.534	8584.68
4.61902	625.534	630.536	3123.15
4.61917	630.537	635.539	1530.97
4.61933	635.539	640.541	0
4.61952	640.541	645.543	2664.86
4.61968	645.543	650.546	3168.45
4.61985	650.546	655.548	0
4.62004	655.548	660.55	43754.9
4.62009	660.55	665.552	2102.21
4.62026	665.552	670.555	5820.67
4.62045	670.555	675.557	2857.02
4.62064	675.557	680.559	4363.88
4.62091	680.559	685.561	3457.2
4.6211	685.561	690.564	6760.45
4.62129	690.564	695.566	5226.42
4.62151	695.566	700.568	5587.61
4.62208	700.568	705.571	3893.5
4.62227	705.571	710.573	4309.04
4.62244	710.573	715.575	6210.62
4.62263	715.575	720.577	3344.6
4.6228	720.577	725.58	7066.21
4.62293	725.58	730.582	7568.84
4.62309	730.582	735.584	5877.03
4.62328	735.584	740.587	4721.6
4.6235	740.587	745.589	5370.88
4.62361	745.589	750.591	7669.39
4.6238	750.591	755.593	7953.95
4.62399	755.593	760.596	6352.76
4.62418	760.596	765.598	9708.35
4.62438	765.598	770.6	14296.6
4.62454	770.6	775.602	17482.6
4.62473	775.602	780.605	12377.5
4.62492	780.605	785.607	10483.7
4.62511	785.607	790.609	11874.2
4.62527	790.609	795.612	14702.4
4.62546	795.612	800.614	10946
4.62563	800.614	805.616	17080.4
4.62582	805.616	810.618	0
4.62596	810.618	815.621	29109.2
4.62613	815.621	820.623	40133.8
4.62629	820.623	825.625	31399.6
4.62648	825.625	830.627	16994
4.62667	830.627	835.63	82004.8
4.62686	835.63	840.632	51204.6
4.62702	840.632	845.634	49114.8
4.62719	845.634	850.637	32649.3
4.6273	850.637	855.639	37639
4.62746	855.639	860.641	33411.6
4.62762	860.641	865.643	30974.3
4.62779	865.643	870.646	26947.3
4.62795	870.646	875.648	26471.8
4.62812	875.648	880.65	24297.3
4.62828	880.65	885.652	27506.3
4.62847	885.652	890.655	31530.1
4.62863	890.655	895.657	120455
4.62882	895.657	900.659	34491.1
4.62901	900.659	905.662	67592.4
4.62918	905.662	910.664	73230.3
4.62934	910.664	915.666	60755
4.62953	915.666	920.668	41687.9
4.62974	920.668	925.671	128543
4.62993	925.671	930.673	70160
4.6301	930.673	935.675	63606.4
4.63029	935.675	940.677	70105.6
4.63048	940.677	945.68	49007.1
4.63065	945.68	950.682	96947.7
4.63084	950.682	955.684	43033.5
4.63101	955.684	960.687	36534.1
4.63129	960.687	965.689	64907.8
4.63145	965.689	970.691	41425.1
4.63161	970.691	975.693	68637
4.63183	975.693	980.696	56421.8
4.63202	980.696	985.698	160148
4.6325	985.698	990.7	62446.6
4.63255	990.7	995.702	89325.8
4.63272	995.702	1000.7	58335.6
4.63289	1000.7	1005.71	72756.9
4.63306	1005.71	1010.71	51762.8
4.63323	1010.71	1015.71	52264
4.63342	1015.71	1020.71	63852.4
4.6336	1020.71	1025.72	44783.1
4.63377	1025.72	1030.72	47700.8
4.63394	1030.72	1035.72	48974.5
4.63412	1035.72	1040.72	41858.4
4.6343	1040.72	1045.73	77023.2
4.63448	1045.73	1050.73	43594.7
4.63465	1050.73	1055.73	71973.3
4.63484	1055.73	1060.73	66531.2
4.63501	1060.73	1065.73	83191.6
4.63519	1065.73	1070.74	174033
4.63536	1070.74	1075.74	95166.2
4.63553	1075.74	1080.74	134997
4.63574	380.423	385.425	0
4.6359	385.425	390.427	0
4.63607	390.427	395.43	0
4.63623	395.43	400.432	0
4.6364	400.432	405.434	0
4.63659	405.434	410.436	0
4.63679	410.436	415.439	0
4.63695	415.439	420.441	0
4.63712	420.441	425.443	0
4.63729	425.443	430.446	0
4.63745	430.446	435.448	0
4.63762	435.448	440.45	0
4.63778	440.45	445.452	0
4.63797	445.452	450.455	0
4.63814	450.455	455.457	0
4.6383	455.457	460.459	0
4.63846	460.459	465.461	0
4.63863	465.461	470.464	0
4.63882	470.464	475.466	0
4.63898	475.466	480.468	0
4.63914	480.468	485.471	0
4.63933	485.471	490.473	0
4.63951	490.473	495.475	365.589
4.63967	495.475	500.477	0
4.63984	500.477	505.48	0
4.64	505.48	510.482	83.3675
4.64017	510.482	515.484	0
4.64036	515.484	520.486	354.489
4.64055	520.486	525.489	0
4.64074	525.489	530.491	1826.73
4.64093	530.491	535.493	307.214
4.64112	535.493	540.496	0
4.64129	540.496	545.498	956.709
4.64157	545.498	550.5	0
4.64176	550.5	555.502	0
4.64194	555.502	560.505	14325
4.64213	560.505	565.507	765.05
4.6423	565.507	570.509	1743.53
4.64289	570.509	575.511	846.981
4.64305	575.511	580.514	348.591
4.64324	580.514	585.516	7431.23
4.6433	585.516	590.518	0
4.64349	590.518	595.521	1070.35
4.64369	595.521	600.523	0
4.64385	600.523	605.525	1124.1
4.64402	605.525	610.527	1071.16
4.64419	610.527	615.53	2335.66
4.64436	615.53	620.532	1652.68
4.64452	620.532	625.534	16430.9
4.64471	625.534	630.536	10853.5
4.6449	630.537	635.539	1457.22
4.64507	635.539	640.541	2385.75
4.64525	640.541	645.543	2322.37
4.64542	645.543	650.546	4143.6
4.64559	650.546	655.548	1873.05
4.64578	655.548	660.55	66736.1
4.64591	660.55	665.552	3807
4.64607	665.552	670.555	6082.85
4.64627	670.555	675.557	3437.24
4.64646	675.557	680.559	7787.56
4.64665	680.559	685.561	5120.46
4.64683	685.561	690.564	7882.94
4.64702	690.564	695.566	5888.22
4.64721	695.566	700.568	10766.2
4.6474	700.568	705.571	4534.2
4.64759	705.571	710.573	9420.04
4.64775	710.573	715.575	11918.9
4.64794	715.575	720.577	5099.83
4.64811	720.577	725.58	6723.83
4.64827	725.58	730.582	5707.47
4.64843	730.582	735.584	5806.59
4.64865	735.584	740.587	4379.36
4.64884	740.587	745.589	8468.53
4.64901	745.589	750.591	10758.1
4.6492	750.591	755.593	8733.27
4.64939	755.593	760.596	8036.16
4.64958	760.596	765.598	13564
4.64977	765.598	770.6	12423
4.64994	770.6	775.602	23508.1
4.65013	775.602	780.605	13623.6
4.65032	780.605	785.607	10469.2
4.65051	785.607	790.609	13136.9
4.65067	790.609	795.612	20335.7
4.65086	795.612	800.614	14368.8
4.65102	800.614	805.616	29137.2
4.65121	805.616	810.618	13866.4
4.6514	810.618	815.621	31807.5
4.65156	815.621	820.623	31459.2
4.65186	820.623	825.625	36168.3
4.65205	825.625	830.627	18491.3
4.65225	830.627	835.63	245568
4.65244	835.63	840.632	113914
4.65261	840.632	845.634	70745.2
4.65277	845.634	850.637	57399
4.65291	850.637	855.639	26920.4
4.65308	855.639	860.641	24758.6
4.65367	860.641	865.643	25644.3
4.65383	865.643	870.646	26300.3
4.654	870.646	875.648	23895.5
4.65416	875.648	880.65	29029.9
4.65433	880.65	885.652	63841.5
4.65452	885.652	890.655	42698.9
4.65469	890.655	895.657	175517
4.65488	895.657	900.659	39933
4.65507	900.659	905.662	81941.6
4.65524	905.662	910.664	68212.9
4.6554	910.664	915.666	54395.8
4.65559	915.666	920.668	59760.8
4.65578	920.668	925.671	112912
4.65597	925.671	930.673	70400.3
4.65614	930.673	935.675	65475.9
4.65632	935.675	940.677	60830.3
4.65651	940.677	945.68	39409.5
4.65668	945.68	950.682	71832.6
4.65687	950.682	955.684	45664.3
4.65703	955.684	960.687	46041.9
4.6572	960.687	965.689	74915.2
4.65736	965.689	970.691	39630.2
4.65753	970.691	975.693	67654.2
4.65772	975.693	980.696	100682
4.65791	980.696	985.698	223680
4.658	985.698	990.7	60206.1
4.6581	990.7	995.702	76528.7
4.65827	995.702	1000.7	75462.2
4.65844	1000.7	1005.71	77872.6
4.65862	1005.71	1010.71	54816.7
4.6588	1010.71	1015.71	65105.3
4.65899	1015.71	1020.71	109877
4.65914	1020.71	1025.72	42749
4.65932	1025.72	1030.72	43134.1
4.6595	1030.72	1035.72	57757.1
4.65967	1035.72	1040.72	53767.4
4.65986	1040.72	1045.73	65443
4.66004	1045.73	1050.73	48712.8
4.66022	1050.73	1055.73	63539.3
4.66041	1055.73	1060.73	58702.9
4.66058	1060.73	1065.73	64825
4.66076	1065.73	1070.74	290207
4.66092	1070.74	1075.74	81254.8
4.6611	1075.74	1080.74	98168.5
4.66134	380.423	385.425	0
4.6615	385.425	390.427	0
4.66167	390.427	395.43	0
4.66183	395.43	400.432	0
4.662	400.432	405.434	0
4.66229	405.434	410.436	0
4.66248	410.436	415.439	0
4.66264	415.439	420.441	0
4.66281	420.441	425.443	0
4.66298	425.443	430.446	0
4.66314	430.446	435.448	105.57
4.66373	435.448	440.45	73.5387
4.66389	440.45	445.452	0
4.66408	445.452	450.455	0
4.66425	450.455	455.457	362.108
4.66442	455.457	460.459	0
4.66458	460.459	465.461	0
4.66475	465.461	470.464	0
4.66495	470.464	475.466	0
4.66511	475.466	480.468	331.353
4.66528	480.468	485.471	175.529
4.66547	485.471	490.473	0
4.66563	490.473	495.475	0
4.6658	495.475	500.477	0
4.66596	500.477	505.48	0
4.66613	505.48	510.482	1090.71
4.66629	510.482	515.484	1271.25
4.66648	515.484	520.486	0
4.66667	520.486	525.489	0
4.66686	525.489	530.491	775.106
4.66705	530.491	535.493	105.419
4.66723	535.493	540.496	298.284
4.6674	540.496	545.498	895.153
4.66756	545.498	550.5	1118.18
4.66775	550.5	555.502	0
4.66794	555.502	560.505	23841.4
4.66813	560.505	565.507	896.54
4.66829	565.507	570.509	1828.94
4.66848	570.509	575.511	587.634
4.66865	575.511	580.514	593.3
4.66886	580.514	585.516	7775.65
4.66895	585.516	590.518	246.013
4.66914	590.518	595.521	0
4.66933	595.521	600.523	986.5
4.6695	600.523	605.525	935.665
4.66966	605.525	610.527	1071.7
4.66983	610.527	615.53	2756.17
4.67	615.53	620.532	1967.73
4.67016	620.532	625.534	17272.7
4.67035	625.534	630.536	19147.4
4.67054	630.537	635.539	1878.7
4.67071	635.539	640.541	0
4.6709	640.541	645.543	3574.97
4.67106	645.543	650.546	3549.43
4.67116	650.546	655.548	3076.93
4.67135	655.548	660.55	69547.5
4.67151	660.55	665.552	5512.06
4.67168	665.552	670.555	6828.06
4.67186	670.555	675.557	8698.82
4.67205	675.557	680.559	9960.6
4.67234	680.559	685.561	5844.9
4.67253	685.561	690.564	8485.79
4.67272	690.564	695.566	5312.84
4.67291	695.566	700.568	13263.1
4.6731	700.568	705.571	4589.94
4.67329	705.571	710.573	10974.3
4.67345	710.573	715.575	29166.1
4.67404	715.575	720.577	7220.08
4.6742	720.577	725.58	7198.68
4.67437	725.58	730.582	6952.16
4.67453	730.582	735.584	8139.32
4.67472	735.584	740.587	6880.96
4.67491	740.587	745.589	8313.31
4.67507	745.589	750.591	7804.21
4.67526	750.591	755.593	9242.07
4.67545	755.593	760.596	7009.17
4.67564	760.596	765.598	13639.1
4.67583	765.598	770.6	17592.9
4.676	770.6	775.602	30683.8
4.67619	775.602	780.605	19153.1
4.67637	780.605	785.607	11926.2
4.67656	785.607	790.609	17709.3
4.67668	790.609	795.612	20608.7
4.67687	795.612	800.614	15224.5
4.67704	800.614	805.616	24570
4.67723	805.616	810.618	14112.8
4.67744	810.618	815.621	31378.2
4.6776	815.621	820.623	35878.3
4.6778	820.623	825.625	34997.3
4.67799	825.625	830.627	12494.8
4.67818	830.627	835.63	344731
4.67832	835.63	840.632	150812
4.67847	840.632	845.634	82162.2
4.67863	845.634	850.637	53342
4.67882	850.637	855.639	23724.4
4.67899	855.639	860.641	21128.2
4.67915	860.641	865.643	21542.7
4.67932	865.643	870.646	29255.6
4.67948	870.646	875.648	28730.6
4.67965	875.648	880.65	27361.5
4.67981	880.65	885.652	67638.3
4.68	885.652	890.655	39439.3
4.68017	890.655	895.657	206327
4.68036	895.657	900.659	44909.3
4.68055	900.659	905.662	62916.6
4.68071	905.662	910.664	51320
4.68087	910.664	915.666	43257.5
4.68106	915.666	920.668	58447.2
4.68125	920.668	925.671	145286
4.68144	925.671	930.673	70883.6
4.6816	930.673	935.675	70384.1
4.68179	935.675	940.677	57226.6
4.68201	940.677	945.68	46174.1
4.68217	945.68	950.682	56790.3
4.68236	950.682	955.684	60000.8
4.68253	955.684	960.687	56515.2
4.68281	960.687	965.689	64558
4.68298	965.689	970.691	44494.5
4.68315	970.691	975.693	70023.2
4.68334	975.693	980.696	153919
4.68353	980.696	985.698	355979
4.68361	985.698	990.7	50419.1
4.68377	990.7	995.702	84035.5
4.68436	995.702	1000.7	90209.9
4.68453	1000.7	1005.71	76504.1
4.68471	1005.71	1010.71	62024.5
4.68488	1010.71	1015.71	67476.3
4.68507	1015.71	1020.71	127420
4.68524	1020.71	1025.72	52450.3
4.68541	1025.72	1030.72	47941.7
4.68559	1030.72	1035.72	73123
4.68576	1035.72	1040.72	65833.8
4.68595	1040.72	1045.73	62283.3
4.68612	1045.73	1050.73	46119.9
4.6863	1050.73	1055.73	57218.5
4.68649	1055.73	1060.73	48104.7
4.68666	1060.73	1065.73	70474.5
4.68683	1065.73	1070.74	279290
4.68696	1070.74	1075.74	80966.7
4.68714	1075.74	1080.74	100763
4.68734	380.423	385.425	0
4.68751	385.425	390.427	0
4.68767	390.427	395.43	66.0287
4.68784	395.43	400.432	0
4.688	400.432	405.434	0
4.68819	405.434	410.436	0
4.6884	410.436	415.439	0
4.68857	415.439	420.441	126.135
4.68873	420.441	425.443	0
4.6889	425.443	430.446	0
4.68906	430.446	435.448	0
4.68923	435.448	440.45	0
4.6894	440.45	445.452	0
4.68959	445.452	450.455	387.024
4.68976	450.455	455.457	0
4.68992	455.457	460.459	0
4.69009	460.459	465.461	0
4.69026	465.461	470.464	0
4.69045	470.464	475.466	0
4.69062	475.466	480.468	0
4.69078	480.468	485.471	0
4.69097	485.471	490.473	176.614
4.69113	490.473	495.475	0
4.6913	495.475	500.477	0
4.69146	500.477	505.48	397.248
4.69163	505.48	510.482	0
4.69179	510.482	515.484	126.841
4.69198	515.484	520.486	0
4.69217	520.486	525.489	0
4.69245	525.489	530.491	2034.69
4.69264	530.491	535.493	0
4.69283	535.493	540.496	205.479
4.69296	540.496	545.498	2043.54
4.69312	545.498	550.5	886.573
4.69331	550.5	555.502	0
4.6935	555.502	560.505	8284.83
4.69369	560.505	565.507	1854.17
4.69386	565.507	570.509	1519.59
4.69405	570.509	575.511	0
4.69463	575.511	580.514	1129.95
4.69482	580.514	585.516	2403.12
4.69493	585.516	590.518	0
4.69512	590.518	595.521	1070.78
4.69531	595.521	600.523	910.791
4.69548	600.523	605.525	0
4.69564	605.525	610.527	2258.81
4.6958	610.527	615.53	2359.31
4.69597	615.53	620.532	1848.27
4.69613	620.532	625.534	4991.46
4.69632	625.534	630.536	6219.97
4.69651	630.537	635.539	1120.09
4.69667	635.539	640.541	1434.11
4.69686	640.541	645.543	2115.36
4.69703	645.543	650.546	3634.6
4.69709	650.546	655.548	3585.63
4.69728	655.548	660.55	56729.8
4.69745	660.55	665.552	3104.86
4.69761	665.552	670.555	5762.21
4.6978	670.555	675.557	5369.34
4.69799	675.557	680.559	6891.55
4.69818	680.559	685.561	7251.63
4.69839	685.561	690.564	7275.5
4.69858	690.564	695.566	7370.83
4.69877	695.566	700.568	10917.7
4.69899	700.568	705.571	6159.29
4.69917	705.571	710.573	20809.7
4.69934	710.573	715.575	106715
4.69945	715.575	720.577	9148.32
4.69962	720.577	725.58	11599
4.69978	725.58	730.582	8629.24
4.69995	730.582	735.584	7599.64
4.70014	735.584	740.587	7279.78
4.70033	740.587	745.589	7747.53
4.70049	745.589	750.591	7050.29
4.70068	750.591	755.593	8945.17
4.70087	755.593	760.596	7446.32
4.70106	760.596	765.598	12772.2
4.70125	765.598	770.6	16035.5
4.70141	770.6	775.602	36142.9
4.70161	775.602	780.605	25139.3
4.70173	780.605	785.607	10426
4.70192	785.607	790.609	9839.52
4.70206	790.609	795.612	22474.5
4.70225	795.612	800.614	16030.6
4.70242	800.614	805.616	22929.1
4.70261	805.616	810.618	16158.8
4.70272	810.618	815.621	22245.7
4.703	815.621	820.623	27491.1
4.70319	820.623	825.625	32136.8
4.70338	825.625	830.627	15571.9
4.70357	830.627	835.63	188424
4.70373	835.63	840.632	111668
4.7039	840.632	845.634	53598.6
4.70406	845.634	850.637	28996.7
4.70425	850.637	855.639	20825.3
4.70441	855.639	860.641	23797.8
4.705	860.641	865.643	20444.7
4.70512	865.643	870.646	41990.1
4.70528	870.646	875.648	33518
4.70545	875.648	880.65	31657.7
4.70562	880.65	885.652	39028
4.70581	885.652	890.655	28087.1
4.70598	890.655	895.657	135097
4.70617	895.657	900.659	45105.1
4.70636	900.659	905.662	64313.3
4.70653	905.662	910.664	49313.5
4.7067	910.664	915.666	37330.7
4.70688	915.666	920.668	62249.1
4.70708	920.668	925.671	268687
4.70721	925.671	930.673	79107.5
4.70737	930.673	935.675	62136.6
4.70756	935.675	940.677	57833.8
4.70775	940.677	945.68	48445.5
4.70791	945.68	950.682	61951.1
4.70811	950.682	955.684	78211.4
4.70827	955.684	960.687	74442.6
4.70845	960.687	965.689	57810.8
4.70861	965.689	970.691	42749.7
4.70878	970.691	975.693	61416.2
4.70898	975.693	980.696	156810
4.70917	980.696	985.698	355227
4.70925	985.698	990.7	67408.2
4.70942	990.7	995.702	91709.6
4.70959	995.702	1000.7	69341
4.70976	1000.7	1005.71	75996.4
4.70993	1005.71	1010.71	55544.5
4.71011	1010.71	1015.71	69057.9
4.7103	1015.71	1020.71	88486.2
4.71047	1020.71	1025.72	54149.2
4.71065	1025.72	1030.72	40982.2
4.71082	1030.72	1035.72	73399.4
4.711	1035.72	1040.72	75370.6
4.71118	1040.72	1045.73	58939
4.71136	1045.73	1050.73	52239.2
4.71153	1050.73	1055.73	56642.2
4.71175	1055.73	1060.73	45877.6
4.71193	1060.73	1065.73	82414
4.7121	1065.73	1070.74	194748
4.71225	1070.74	1075.74	87430.5
4.71243	1075.74	1080.74	95150.3
4.71263	380.423	385.425	0
4.7128	385.425	390.427	65.701
4.71296	390.427	395.43	0
4.71313	395.43	400.432	0
4.71341	400.432	405.434	252.799
4.7136	405.434	410.436	0
4.71379	410.436	415.439	0
4.71397	415.439	420.441	0
4.71413	420.441	425.443	0
4.71429	425.443	430.446	451.714
4.71446	430.446	435.448	0
4.71505	435.448	440.45	0
4.71521	440.45	445.452	0
4.7154	445.452	450.455	0
4.71557	450.455	455.457	169.399
4.71573	455.457	460.459	78.9824
4.7159	460.459	465.461	0
4.71607	465.461	470.464	244.785
4.71626	470.464	475.466	0
4.71643	475.466	480.468	0
4.7166	480.468	485.471	0
4.71679	485.471	490.473	0
4.71695	490.473	495.475	0
4.71711	495.475	500.477	794.195
4.71728	500.477	505.48	0
4.71744	505.48	510.482	423.636
4.71761	510.482	515.484	885.793
4.7178	515.484	520.486	0
4.71801	520.486	525.489	0
4.7182	525.489	530.491	2432.02
4.71839	530.491	535.493	774.097
4.71859	535.493	540.496	158.191
4.71875	540.496	545.498	1403.46
4.71892	545.498	550.5	2053.14
4.71911	550.5	555.502	1153.96
4.7193	555.502	560.505	2208.67
4.71949	560.505	565.507	0
4.71965	565.507	570.509	1216.01
4.71984	570.509	575.511	2168.49
4.72	575.511	580.514	574.544
4.72019	580.514	585.516	706.777
4.72035	585.516	590.518	0
4.72054	590.518	595.521	901.669
4.72073	595.521	600.523	200.656
4.72089	600.523	605.525	848.534
4.72106	605.525	610.527	1949.58
4.72122	610.527	615.53	3699.9
4.72138	615.53	620.532	1409.51
4.72155	620.532	625.534	3833.04
4.72173	625.534	630.536	3503.09
4.72192	630.537	635.539	2462.97
4.72209	635.539	640.541	1803.44
4.72228	640.541	645.543	2103.45
4.72244	645.543	650.546	2934.32
4.72252	650.546	655.548	1464.47
4.72271	655.548	660.55	40435
4.72287	660.55	665.552	4965.91
4.72304	665.552	670.555	3312.24
4.72323	670.555	675.557	4066.86
4.72342	675.557	680.559	5915.97
4.72369	680.559	685.561	16345.7
4.72388	685.561	690.564	7271.67
4.72407	690.564	695.566	9398.47
4.72426	695.566	700.568	8416.81
4.72445	700.568	705.571	4846.83
4.72464	705.571	710.573	18253.4
4.7248	710.573	715.575	111075
4.72494	715.575	720.577	11400.3
4.7251	720.577	725.58	11303
4.72569	725.58	730.582	8927.4
4.72586	730.582	735.584	7091.27
4.72604	735.584	740.587	9651.67
4.72624	740.587	745.589	10212.6
4.72641	745.589	750.591	7181.2
4.7266	750.591	755.593	9375.61
4.72679	755.593	760.596	9836.7
4.72698	760.596	765.598	11074.4
4.72717	765.598	770.6	16634.4
4.72733	770.6	775.602	31410
4.72752	775.602	780.605	18285.2
4.72768	780.605	785.607	12313.2
4.72787	785.607	790.609	9123.04
4.72804	790.609	795.612	20403.6
4.72823	795.612	800.614	17408.4
4.7284	800.614	805.616	16659.1
4.72859	805.616	810.618	18626.6
4.72868	810.618	815.621	18429.5
4.72884	815.621	820.623	21802.8
4.72903	820.623	825.625	22657.7
4.72922	825.625	830.627	15185.6
4.72941	830.627	835.63	78968.4
4.7296	835.63	840.632	63904.2
4.72976	840.632	845.634	46775.4
4.72992	845.634	850.637	23511.3
4.73012	850.637	855.639	23117.6
4.73028	855.639	860.641	24766.9
4.73045	860.641	865.643	22758.2
4.73061	865.643	870.646	58126.4
4.73077	870.646	875.648	45116.3
4.73094	875.648	880.65	25931.9
4.7311	880.65	885.652	26097.1
4.73129	885.652	890.655	26181.6
4.73145	890.655	895.657	93516.2
4.73164	895.657	900.659	41039.2
4.73183	900.659	905.662	63296.6
4.73201	905.662	910.664	56475.3
4.73217	910.664	915.666	37163.3
4.73236	915.666	920.668	136871
4.73255	920.668	925.671	401981
4.73265	925.671	930.673	79315.2
4.73282	930.673	935.675	67042.3
4.73301	935.675	940.677	50814.2
4.7332	940.677	945.68	56958.6
4.73336	945.68	950.682	57706.1
4.73355	950.682	955.684	60695.2
4.73372	955.684	960.687	84982
4.73388	960.687	965.689	64896.8
4.73416	965.689	970.691	43948.8
4.73432	970.691	975.693	50403.4
4.73451	975.693	980.696	147131
4.7347	980.696	985.698	286051
4.73478	985.698	990.7	71179.7
4.73536	990.7	995.702	103587
4.73552	995.702	1000.7	54323.2
4.73569	1000.7	1005.71	70700.3
4.73587	1005.71	1010.71	88683.9
4.73604	1010.71	1015.71	59730.7
4.73623	1015.71	1020.71	81670.1
4.7364	1020.71	1025.72	55242.6
4.73658	1025.72	1030.72	43166
4.73675	1030.72	1035.72	63050.6
4.73692	1035.72	1040.72	65119.1
4.73714	1040.72	1045.73	56281.2
4.73732	1045.73	1050.73	49547.8
4.73749	1050.73	1055.73	64701.2
4.73768	1055.73	1060.73	55298.2
4.73785	1060.73	1065.73	78397.6
4.73803	1065.73	1070.74	164903
4.7382	1070.74	1075.74	99424.4
4.73837	1075.74	1080.74	120748
4.73858	380.423	385.425	0
4.73874	385.425	390.427	250.959
4.73891	390.427	395.43	0
4.73908	395.43	400.432	0
4.73924	400.432	405.434	0
4.73943	405.434	410.436	0
4.73962	410.436	415.439	0
4.73979	415.439	420.441	0
4.73996	420.441	425.443	0
4.74012	425.443	430.446	0
4.74029	430.446	435.448	0
