"ID108129_02","ID108129_03","ID108129_04","IDPhos_01","IDPhos_02","IDPhos_03"
0,0,0,0,0,0
355.647,298.666,261.846,87.6769,0,0
99.8493,276.185,0,0,273.565,95.5092
0,118.675,0,0,0,0
0,0,117.566,0,217.768,0
0,56.1747,0,0,0,0
0,0,0,0,0,0
133.476,0,0,0,0,0
0,0,117.717,0,0,153.731
126.084,95.4587,0,0,0,206.453
0,299.242,55.1667,0,0,105.978
304.691,74.7222,246.215,0,141.81,114.567
0,337.36,164.303,0,185.913,0
140.893,0,171.871,0,0,59.2329
59.0477,0,0,0,0,0
226.741,329.841,0,0,0,0
0,0,398.516,0,188.232,0
0,0,0,0,0,0
78.9351,0,179.969,0,0,0
0,97.3796,290.45,0,132.435,262.98
0,115.55,106.78,0,0,73.0096
0,76.815,0,0,0,0
338.409,141.7,0,0,0,53.9821
0,0,225.757,0,83.8967,98.8666
0,223.212,0,0,0,0
0,0,0,0,0,94.0712
173.839,0,0,0,0,137.058
0,67.3895,233.116,59.8038,0,0
0,0,158.746,0,0,0
85.4941,0,0,0,118.163,0
0,87.5257,244.986,0,0,114.253
269.701,175.938,0,0,0,0
0,0,242.441,0,0,0
0,0,357.365,0,0,0
0,396.988,434.227,0,0,0
89.1016,62.5124,59.3753,0,0,0
0,128.605,403.53,0,0,0
0,62.8908,139.845,0,0,111.77
0,323.414,59.073,0,0,0
97.3543,0,139.076,0,0,0
0,0,303.203,0,0,0
0,0,0,0,0,0
0,583.449,67.8353,0,0,0
91.18,357.058,359.686,0,155.823,0
357.213,90.8272,61.3159,0,0,0
0,265.715,118.895,0,0,0
145.586,389.782,118.549,0,0,0
0,90.6759,254.59,0,0,0
0,0,0,0,0,127.269
0,0,126.387,0,0,0
0,58.1908,429.136,0,83.1406,0
82.1325,382.235,329.69,0,0,0
0,464.1,303.026,0,0,0
146.951,0,236.09,0,0,0
76.7142,533.647,76.7403,0,0,0
0,0,359.503,185.031,105.671,79.3856
167.028,313.712,102.243,0,0,0
340.643,0,151.11,0,0,0
0,659.004,0,0,0,71.4175
0,79.688,0,0,0,0
0,406.706,732.363,0,0,125.63
0,0,156.906,0,0,193.272
0,98.5136,462.107,0,0,0
119.406,423.163,173.637,0,0,0
126.513,281.078,311.217,0,0,0
174.673,0,0,0,0,0
0,120.767,78.1279,0,84.1319,0
269.457,0,200.883,0,0,90.9028
0,108.292,78.1783,0,0,0
0,0,103.027,0,384.15,147.203
79.3892,296.448,62.9664,0,0,0
88.7354,63.9117,191.861,0,0,0
211.73,0,296.423,0,0,175.253
164.467,0,161.316,0,0,0
464.443,215.122,135.711,0,0,0
0,417.518,511.098,107.756,116.86,0
0,327.27,323.061,0,0,0
113.572,1001.47,373.263,0,0,0
233.091,94.7838,277.245,0,0,173.186
240.904,574.348,80.7262,0,0,0
63.5336,387.376,66.8766,0,0,0
0,275.579,124.495,0,0,88.5338
569.406,375.229,227.043,0,0,189.555
203.825,0,57.2584,0,162.35,0
133.652,304.563,258.122,0,0,67.8935
289.605,131.629,397.678,0,127.823,163.509
258.369,1175.59,654.689,0,0,476.767
0,61.6687,202.572,0,261.695,0
450.881,175.177,115.59,0,0,228.202
0,99.9995,169.374,0,0,0
101.463,300.705,109.434,0,0,0
703.475,130.142,179.689,0,82.4854,87.5257
286.477,558.093,532.944,0,0,107.838
122.304,106.427,204.739,0,0,0
217.138,604.059,0,0,172.123,0
0,0,0,0,235.367,0
308.57,0,151.16,0,0,114.139
0,453.43,222.552,0,102.724,0
0,158.796,60.9883,0,0,164.694
238.622,0,192.869,0,0,196.12
0,64.8189,0,0,274.498,0
275.808,487.553,1645.33,83.5187,487.125,712.585
0,231.003,108.947,0,0,0
0,174.974,90.9684,0,0,0
0,0,362.225,64.9341,283.595,170.944
252.648,0,144.374,99.1942,291.346,77.2435
482.589,351.134,1016.19,0,0,159.099
95.0862,0,0,0,0,0
137.31,0,0,0,162.753,0
187.501,240.954,378.934,0,0,84.7283
165.993,127.294,152.697,0,0,0
139.215,122.909,0,0,147.33,118.794
0,0,0,0,129.134,161.014
207.259,0,150.959,0,0,56.3318
0,365.274,127.883,0,0,0
0,214.983,0,71.0689,121.775,225.505
0,144.053,0,0,0,298.692
0,0,0,0,0,70.2625
120.362,0,0,0,0,0
0,0,181.629,0,337.688,0
100.983,0,85.8472,0,157.813,109.308
212.854,121.926,0,0,0,0
152.32,138.9,108.342,0,0,0
126.967,356.227,354.06,0,0,0
0,89.3287,137.828,0,0,0
0,339.972,0,108.846,0,118.945
0,87.3997,0,0,0,0
54.2379,198.01,403.631,0,376.111,204.815
0,0,70.2318,0,0,0
0,0,128.428,0,0,0
539.041,515.048,169.079,193.348,0,141.962
0,485.165,0,0,320.189,0
0,0,255.647,0,0,0
231.831,93.0701,0,113.698,57.3156,238.913
0,525.507,222.104,67.818,278.026,0
0,647.635,353.203,0,307.592,0
303.732,292.945,0,0,0,92.2802
0,0,171.896,0,64.2531,0
98.3624,171.221,278.757,0,94.6327,175.782
92.1125,182.436,0,0,158.015,0
0,147.304,108.955,0,0,0
0,609.378,238.333,0,302.245,0
0,197.153,270.213,0,142.062,0
0,98.186,0,0,260.317,0
90.9684,0,0,0,0,0
71.0941,0,141.801,0,0,0
0,127.294,0,0,0,0
0,0,0,0,0,0
161.72,0,0,0,0,0
0,0,278.731,0,0,130.444
0,292.481,78.8089,0,0,0
578.481,59.4347,0,0,105.495,180.344
0,222.859,98.4885,0,0,326.388
0,92.9189,0,0,127.647,262.023
0,0,319.509,0,0,77.3962
0,809.254,0,0,0,0
105.066,225.201,632.741,78.3044,0,206.554
0,0,111.064,0,0,0
0,0,126.664,0,0,0
123.107,0,396.214,0,249.674,0
0,81.5781,0,0,0,0
0,177.32,0,0,0,0
0,178.958,0,60.8622,0,96.4976
270.062,481.328,0,153.781,131.427,0
61.3267,110.837,0,0,0,0
0,0,356.756,0,0,0
0,237.023,0,0,304.437,0
0,107.158,0,0,0,0
0,688.109,0,0,0,0
0,59.0729,0,0,0,0
108.544,254.161,0,0,0,0
116.634,148.057,800.786,0,151.463,0
0,388.435,272.255,0,0,204.061
0,0,140.878,0,0,0
66.9776,0,640.981,0,0,59.0981
0,294.734,77.9512,0,0,141.12
0,275.377,273.528,0,0,0
0,0,113.282,0,0,363.816
0,258.746,84.1991,0,0,0
67.7928,223.94,475.255,0,0,0
0,0,368.273,0,201.639,0
0,436.52,355.496,0,0,0
0,116.624,0,0,80.4599,0
0,125.075,66.4823,0,0,194.961
186.342,133.418,58.0724,0,0,0
151.11,123.377,0,0,0,91.1296
123.915,403.354,629.464,0,0,0
312.527,511.375,300.733,0,0,0
130.449,575.86,142.33,0,228.859,0
0,0,0,0,120.433,0
0,446.096,445.492,0,0,0
90.2475,123.438,100.734,0,0,0
0,660.038,210.418,0,55.3431,0
0,0,98.9905,0,0,0
0,370.836,0,0,0,267.617
0,162.89,109.174,0,0,0
0,165.06,125.001,0,0,0
0,92.1362,373.944,0,83.9975,0
0,586.93,366.119,91.0945,133.955,0
92.7425,120.585,347.249,0,85.5599,0
0,931.508,246.196,0,0,172.531
92.709,387.023,221.745,0,54.2594,206.327
0,630.219,294.281,0,55.7968,179.138
236.452,74.6213,456.782,0,0,0
124.623,77.4199,0,0,131.705,0
0,121.064,237.073,0,0,242.446
190.287,402.748,345.844,0,0,177.673
75.1013,107.694,0,0,0,0
0,0,0,0,0,0
243.525,75.9833,182.184,0,0,272.33
0,328.581,88.7606,0,0,0
155.344,295.768,0,0,80.3937,0
0,495.154,106.881,0,58.5457,79.4107
302.119,0,142.995,0,0,0
81.2307,190.211,0,0,0,0
80.066,94.6262,354.79,0,0,0
108.148,0,333.074,0,0,0
124.749,202.194,331.558,0,0,0
235.418,201.412,234.074,0,0,87.8534
0,426.739,0,0,150.278,114.693
118.7,80.318,0,0,388.672,0
0,381.756,0,0,0,0
0,169.475,287.552,0,0,0
241.13,261.074,351.262,0,145.238,0
70.1309,294.105,0,0,0,386.948
232.996,318.752,350.59,0,93.5741,663.494
277.244,599.751,420.693,0,0,402.145
222.179,110.721,329.538,0,0,0
0,294.558,0,0,0,0
67.4651,301.589,247.532,0,0,64.8081
0,384.661,153.983,0,0,181.659
389.983,442.342,149.398,0,154.641,0
0,344.802,0,0,0,0
120.59,662.661,181.251,0,74.1688,0
141.246,60.8371,226.639,0,0,0
195.112,477.218,0,0,220.289,0
0,155.797,0,0,0,0
0,0,224.472,0,0,129.641
116.533,285.309,156.634,0,0,199.848
346.625,366.245,432.916,0,0,222.073
0,591.334,107.113,0,177.749,195.944
937.052,1448.7,1870.7,223.965,2146.56,1301.04
131.654,0,0,0,0,105.973
155.293,130.772,436.898,0,356.403,126.84
110.948,652.675,589.948,0,913.236,69.2544
64.8946,303.051,447.021,65.7767,578.641,261.821
0,404.085,205.016,0,254.286,0
0,0,114.808,0,102.445,209.434
166.744,123.816,114.026,0,317.492,0
211.594,222.275,400.654,0,67.9439,179.739
295.642,132.612,186.266,0,655.37,272.022
0,91.558,0,0,0,56.0991
0,0,0,0,0,183.393
234.2,124.572,143.171,0,91.6588,0
0,119.122,0,0,0,0
80.0956,292.769,420.97,0,64.0629,137.702
0,0,143.675,0,100.155,0
0,0,80.1964,0,168.062,0
147.174,131.301,0,0,94.3234,0
0,511.729,553.857,0,127.8,0
0,197.884,113.37,0,186.493,108.947
388.747,119.986,551.843,0,0,0
0,89.7183,86.5177,0,0,0
0,208.62,499.801,0,158.198,0
0,213.887,127.496,97.5525,269.625,234.427
0,121.215,134.628,0,0,0
0,605.32,259.156,0,0,0
60.1158,286.771,129.209,0,460.285,465.689
0,0,353.051,0,0,0
162.854,312.452,0,0,0,0
569.322,599.417,0,0,925.182,375.957
0,153.756,446.978,0,235.662,171.12
423.768,0,157.587,0,0,83.2162
388.621,202.922,0,0,530.976,0
423.541,823.66,970.621,84.3589,880.243,508.715
0,55.0155,0,0,161.997,0
57.838,0,143.541,0,0,226.287
0,460.265,98.2113,0,90.7413,0
69.6325,188.092,322.381,207.224,227.421,83.8795
370.306,93.5994,232.99,0,217.113,254.59
0,0,200.001,92.6838,134.326,0
189.341,67.3391,470.769,0,164.883,80.5196
0,268.651,123.234,0,178.807,0
132.763,153.304,0,0,124.421,0
0,359.806,0,0,96.4356,0
0,288.308,494.322,0,0,172.052
133.874,0,0,0,82.4099,151.437
0,0,238.521,0,194.86,109.829
0,167.667,0,0,196.196,0
0,101.336,0,0,114.542,70.7868
88.4581,69.5064,250.958,0,122.729,417.644
0,299.267,0,0,107.838,0
0,0,54.4106,0,0,272.633
110.963,760.816,286.72,0,111.694,155.038
0,149.57,0,0,0,69.0796
0,196.045,189.013,0,96.5733,106.2
190.299,253.202,345.491,0,0,0
0,420.013,0,0,0,0
56.8805,0,0,84.1066,146.926,0
367.013,192.29,658.245,0,0,116.936
376.363,223.359,0,0,0,310.486
76.1097,532.085,134.157,0,0,298.162
0,0,371.247,0,54.4358,0
301.054,117.591,0,0,0,0
0,57.7876,0,0,125.63,0
328.278,111.417,0,0,0,0
222.229,211.544,329.135,65.0709,213.358,0
93.9956,294.272,387.628,0,0,0
0,259.913,0,0,0,0
0,306.227,85.2071,0,154.789,0
300.758,154.94,169.583,0,0,0
183.419,73.9653,225.428,0,0,0
0,208.746,202.723,0,0,233.771
169.734,327.371,0,0,0,164.794
181.003,281.608,432.512,0,173.738,0
0,149.016,54.0578,0,158.375,0
0,103.831,372.356,0,94.7838,0
109.577,219.583,461.696,0,0,217.103
197.632,0,251.437,0,0,0
0,257.592,607.716,0,0,367.089
144.532,499.171,75.1517,0,0,0
0,331.983,542.166,0,0,212.461
0,77.0935,0,0,0,0
0,65.6507,174.116,0,210.258,0
363.384,130.369,171.044,0,0,0
0,77.699,169.904,0,72.3794,105.545
158.922,0,0,0,0,0
185.233,0,317.91,0,0,0
92.6586,504.287,681.506,0,0,0
0,138.509,94.4814,0,0,0
191.886,488.772,722.333,0,149.875,0
0,143.869,189.038,0,84.8886,0
0,402.674,94.1033,0,69.9349,0
0,279.462,0,0,63.6092,0
236.317,228.733,458.092,0,219.55,0
0,0,0,0,80.6709,0
216.811,381.303,435.461,0,114.139,0
135.141,368.869,0,193.238,0,0
124.924,325.204,285.612,0,0,0
155.394,301.966,387.376,92.4568,0,64.1773
0,654.061,258.803,0,0,0
83.5264,173.917,554.084,0,0,63.7857
0,173.262,0,0,73.4608,0
0,0,71.9763,0,0,95.3326
65.6254,423.894,91.3971,0,0,0
0,0,375.985,0,0,0
208.368,256.254,115.918,0,0,172.733
211.418,77.1187,85.0811,60.1062,118.365,0
0,0,0,0,0,0
0,411.116,277.169,108.148,58.1152,0
56.918,164.87,196.019,0,0,0
95.1056,258.293,172.96,0,0,0
0,94.6326,306.533,0,0,0
106.281,528.733,412.956,0,232.365,0
0,345.743,88.4709,0,0,0
158.829,346.391,178.857,0,0,0
145.691,282.915,66.5327,0,0,0
438.284,759.858,209.502,0,0,0
88.9622,118.768,229.237,0,0,0
232.613,0,395.315,0,0,74.6465
0,0,0,0,198.338,0
127.521,122.177,217.002,0,0,270.39
543.476,280.949,0,0,81.4017,0
197.405,797.989,241.254,0,0,232.34
0,126.261,0,0,521.87,150.958
217.264,354.691,576.591,0,0,0
184.225,872.157,413.989,0,0,0
0,452.874,318.021,0,0,138.03
224.873,104.36,158.267,0,0,0
472.616,0,84.1571,0,0,0
208.602,199.396,0,0,0,0
545.256,106.205,410.693,0,0,80.1964
147.149,248.918,151.79,0,0,0
308.509,0,96.4174,0,68.2968,0
0,405.043,87.9541,0,0,102.672
141.558,142.793,579.715,0,71.8755,0
498.737,318.878,203.203,0,81.8049,98.5365
146.095,0,0,0,237.587,0
240.198,152.168,304.79,0,0,0
54.7634,216.332,260.939,0,0,133.829
392.039,0,97.4769,0,0,0
2300.04,1463.95,2736.09,245.736,1872.87,2123.2
393.425,0,0,0,312.88,0
0,343.223,243.121,0,0,0
774.4,784.884,1343.83,212.527,622.055,843.402
429.59,105.621,518.249,0,715.402,727.247
0,357.835,78.2262,0,754.82,182.259
0,260.544,234.56,0,230.521,435.846
175.68,452.243,0,0,77.3946,303.127
190.475,0,0,0,0,495.382
371.953,146.248,92.927,0,398.264,363.51
0,0,228.405,0,238.924,76.6395
0,102.699,410.764,0,0,109.275
179.462,0,287.083,0,270.862,109.628
258.98,0,181.453,0,0,113.849
276.111,303.001,357.084,0,368.273,0
0,0,248.712,0,133.494,0
0,158.721,501.943,0,273.515,0
0,0,169.129,0,125.1,0
106.755,361.729,291.383,74.8996,59.9802,134.956
390.628,0,64.6395,0,0,0
237.88,761.526,0,0,135.737,444.005
140.525,0,250.958,0,80.1164,0
0,192.041,414.494,0,0,148.514
178.655,93.1033,0,0,156.331,215.374
192.078,137.324,160.157,0,0,86.2908
0,0,128.932,0,290.463,81.4017
210.216,345.768,353.304,93.5741,0,0
306,0,58.8461,0,68.7504,0
55.575,307.562,144.255,0,0,0
583.169,299.271,946.641,0,505.119,629.967
100.958,0,172.758,0,123.564,0
0,102.749,0,0,0,221.644
179.868,244.936,88.2062,176.135,175.63,305.927
712.721,619.661,550.729,0,160.787,945.016
518.123,165.375,61.9964,0,0,0
0,0,272.532,0,140.374,0
87.9541,126.941,390.841,0,56.5549,75.8323
67.8857,244.104,109.476,0,292.002,126.614
0,464.478,622.323,0,60.2455,89.8191
97.9593,196.523,197.708,104.238,0,0
79.6628,359.245,546.324,0,159.074,0
270.062,610.261,70.691,0,462.629,168.827
188.37,0,0,0,0,0
54.0326,229.613,143.452,0,0,153.403
0,544.912,126.412,0,313.888,0
0,176.891,104.638,0,160.283,193.743
282.92,94.1722,412.183,0,0,0
95.6858,136.871,70.7363,0,89.6565,0
0,236.957,0,0,0,325.907
57.9389,0,254.84,157.813,0,0
0,0,100.428,0,0,123.766
0,486.167,346.172,0,101.307,479.286
0,356.051,87.0582,0,116.356,0
104.339,0,0,0,280.421,241.043
160.409,503.128,90.3629,0,0,0
494.827,318.651,0,0,58.7453,185.443
63.4206,215.828,0,0,132.699,125.732
0,0,194.218,104.313,0,59.9989
293.928,273.561,398.258,0,110.636,393.475
152.748,0,554.74,0,166.357,0
0,89.3576,70.7868,164.315,0,223.385
0,288.571,178.783,0,65.8064,0
0,363.495,294.121,0,0,411.217
70.0861,354.715,135.737,0,201.413,0
0,426.237,245.188,0,0,147.783
204.084,405.414,0,0,211.493,81.9119
238.748,97.2789,280.723,0,120.635,0
191.508,504.892,254.488,0,0,270.843
0,220.282,60.0653,0,0,0
0,251.866,0,0,0,0
163.912,365.362,0,0,363.057,125.454
0,169.349,62.6637,153.479,65.5649,0
0,0,0,0,0,0
319.962,72.9311,315.955,0,106.256,0
0,84.2746,384.78,0,0,204.538
0,275.302,176.211,0,84.0309,62.0719
0,0,0,0,135.964,0
101.966,268.011,0,0,261.241,0
160.964,253.253,234.434,0,90.6656,0
75.4037,646.718,144.122,0,0,0
0,412.578,386.073,0,112.916,0
0,146.926,189.87,98.6121,114.063,92.482
0,0,93.3221,0,0,0
0,514.503,0,0,0,0
144.86,0,170.213,0,0,0
395.693,0,615.225,0,0,0
144.702,0,0,0,0,0
76.4369,122.632,232.587,0,0,157.87
151.034,417.442,438.712,0,0,0
0,191.962,0,0,117.028,0
0,0,0,0,0,63.6849
0,172.355,191.649,0,0,223.363
85.2671,161.73,0,0,0,0
101.084,204.237,153.958,0,73.7253,86.9068
0,159.384,0,0,0,0
0,148.816,116.029,0,0,0
0,69.5759,155.827,0,0,0
328.732,431.883,132.668,0,0,64.1384
117.255,589.024,543.817,0,0,0
0,460.644,146.876,0,0,0
311.578,377.22,300.707,0,0,162.033
59.586,359.201,317.809,0,0,0
170.49,0,153.025,67.0619,0,120.686
0,477.246,65.3482,0,0,0
109.199,489.318,110.963,0,0,0
0,65.2874,0,0,0,0
240.374,510.518,118.877,0,70.706,0
110.822,134.073,277.875,0,0,253.858
178.983,235.065,0,0,0,0
0,0,0,115.792,59.1989,0
92.2802,156.104,109.333,57.7625,0,268.415
124.772,123.816,0,112.223,0,0
99.823,0,0,0,0,0
0,280.773,482.185,0,0,82.1326
260.947,0,151.513,0,0,0
394.735,309.427,0,0,0,0
0,122.531,82.4164,0,0,0
188.182,228.777,0,0,65.7766,0
0,188.081,56.3822,313.535,75.8819,0
0,140.968,368.071,0,65.2978,0
0,193.743,247.254,0,0,0
0,188.912,136.377,0,0,0
183.476,68.1708,129.235,0,0,0
0,287.385,424.851,58.5689,0,0
0,818.841,438.158,0,0,0
0,637.63,106.351,0,55.7212,232.36
152.798,336.276,166.195,0,0,164.542
338.571,484.811,109.794,0,0,129.894
289.392,247.28,60.081,0,0,0
229.767,71.8968,132.996,0,0,201.79
87.0077,197.249,111.871,0,67.5072,199.623
0,392.341,129.212,0,141.079,82.0821
91.6243,99.3453,0,0,0,0
0,183.822,127.546,0,83.9226,0
101.917,271.373,0,0,0,0
104.31,304.714,0,0,0,0
351.237,0,115.474,0,0,82.1577
0,0,348.51,0,0,103.529
235.914,0,0,0,183.293,223.439
0,189.707,141.432,0,0,0
1667.5,2322.57,2510.67,101.21,2636.58,2428.14
152.875,114.757,329.261,0,113.521,176.488
260.838,243.147,205.697,0,235.233,110.015
685.845,721.339,626.586,0,837.455,1001.12
469.206,1050.28,542.367,0,214.707,518.111
208.854,264.518,258.652,0,165.198,180.243
0,1046.74,340.299,0,77.2182,333.949
0,81.7797,455.422,0,175.001,298.364
400.002,545.356,229.84,0,60.9126,211.836
0,0,124.421,0,57.3592,0
80.7263,114.139,272.274,181.276,0,340.35
0,293.197,178.43,77.8,134.199,101.438
136.115,114.416,248.788,0,0,0
73.5618,242.29,247.784,0,247.683,64.6062
328.908,290.942,295.768,0,0,194.784
272.557,0,166.145,0,205.688,0
105.297,322.577,410.738,0,269.121,0
243.373,261.502,0,0,147.178,143.826
0,613.764,126.982,0,0,93.5415
0,174.343,78.4531,0,271.927,352.623
178.05,107.007,151.135,0,151.564,424.473
177.673,746.401,306.605,0,248.817,170.484
314.518,194.583,330.978,0,249.321,137.45
273.918,287.133,0,0,734.178,0
0,0,324.17,164.92,452.193,123.211
64.3653,323.918,0,0,371.953,0
0,178.983,1034.03,122.25,397.986,301.79
326.487,0,70.0861,0,0,0
0,282.537,0,0,0,550.936
444.559,540.88,0,177.42,222.204,124.169
174.999,0,0,0,0,76.2863
333.722,0,607.766,0,81.6285,0
351.892,456.127,484.637,0,164.24,232.31
570.773,1165.61,872.322,136.553,332.109,373.989
114.416,0,138.773,0,597.374,417.013
181.503,113.912,173.388,0,159.813,128.531
0,173.914,0,0,213.812,0
96.1195,127.976,867.48,64.026,214.568,172.078
270.105,514.116,278.807,0,174.9,327.421
0,393.299,543.212,0,0,147.456
280.017,1156.98,518.274,0,967.975,406.001
157.719,325.002,501.84,0,248.061,92.2045
0,105.873,57.7624,0,0,0
0,244.096,90.0349,0,206.125,388.092
508.625,415.3,82.8634,0,298.439,116.18
308.142,449.373,80.1417,0,511.729,150.001
0,91.7,323.667,0,226.236,336.326
281.68,64.8694,159.956,0,0,0
0,101.362,303.631,0,67.5911,0
185.872,204.563,0,0,143.222,186.09
495.215,309.005,88.7354,0,112.184,0
0,201.74,313.899,0,0,0
0,193.373,407.819,0,146.951,194.475
0,102.924,146.997,78.4027,336.931,0
137.526,86.9208,291.08,0,316.66,118.668
248.313,0,362.754,0,108.019,203.58
0,0,0,0,217.441,0
0,75.0509,504.262,0,99.5707,291.775
68.8512,739.949,0,0,170.13,427.245
0,0,381.252,0,150.656,246.644
0,0,416.661,0,0,123.246
0,385.291,0,0,283.167,0
313.081,362.527,109.409,0,319.105,468.047
355.833,116.583,278.58,0,0,0
0,581.178,55.3227,0,213.546,0
124.673,444.776,0,0,0,0
139.757,93.6498,58.7453,0,0,0
0,253.227,178.985,0,126.235,0
127.445,0,251.866,0,0,0
258.066,0,241.433,0,159.855,0
0,474.771,635.664,0,105.016,0
0,177.924,0,0,0,0
292.052,690.15,221.7,116.599,0,0
278.632,0,482.79,0,0,163.685
219.23,383.45,235.611,0,0,0
0,247.733,0,184.048,0,62.0972
0,279.588,141.886,0,0,0
0,0,0,0,263.672,0
0,201.438,349.624,0,0,0
229.941,155.221,681.38,0,73.4356,286.141
149.673,533.146,161.468,112.14,154.263,185.208
207.593,87.9663,272.179,0,206.659,57.0886
134.283,63.0674,0,0,88.4204,0
0,156.805,706.279,0,0,0
185.813,0,231.806,163.484,141.13,230.927
0,227.32,194.878,0,0,167.154
61.0493,126.79,170.509,0,0,0
0,659.029,422.029,0,177.95,0
315.576,515.376,249.141,0,0,0
134.813,229.135,379.461,0,0,0
0,326.715,0,0,0,84.93
130.722,339.543,339.317,0,0,0
123.965,180.146,496.752,0,0,0
0,370.189,392.682,0,83.9805,0
162.966,115.918,77.5206,78.8563,0,104.915
0,139.744,0,0,100.202,0
148.741,197.779,512.403,0,248.464,0
182.738,88.6094,198.399,0,0,0
0,0,135.783,0,0,0
248.918,170.566,650.754,0,0,66.9775
144.298,159.132,437.629,0,0,0
0,144.273,330.622,0,0,56.6345
57.24,286.645,361.302,0,140.413,0
0,454.942,0,0,0,61.9208
0,0,309.074,0,0,0
0,109.905,0,0,173.489,0
173.082,188.257,0,0,96.8756,0
109.193,63.8613,257.764,0,0,0
0,0,256.129,353.53,0,172.808
0,203.733,63.0674,0,0,0
0,495.154,0,0,0,0
0,68.196,72.0771,0,0,135.384
0,194.558,260.393,210.258,0,0
132.637,55.5447,71.5731,0,0,0
0,597.626,117.078,0,64.0765,182.265
232.693,0,106.427,0,0,0
176.866,417.669,455.245,0,0,0
0,243.525,125.354,0,0,0
0,271.549,152.319,0,0,162.386
296.423,0,60.8119,0,103.657,0
0,341.169,476.739,0,79.0832,0
472.861,115.676,506.253,0,0,0
0,590.452,378.202,0,0,0
94.9603,256.151,323.107,0,0,239.808
0,270.735,269.684,0,0,589.721
249.724,390.224,0,0,0,0
122.758,0,0,0,0,184.258
307.31,286.519,316.724,0,430.119,489.847
152.018,175.001,174.825,0,0,0
168.398,302.598,257.037,0,0,0
200.127,516.964,0,0,0,0
190.766,121.342,0,0,0,149.924
0,0,0,0,0,95.7415
344.701,303.102,412.049,0,0,0
0,85.1661,238.672,0,0,0
208.312,94.5318,267.693,0,0,0
316.411,164.581,102.42,0,168.701,0
211.679,0,0,83.2489,173.791,262.854
168.272,134.477,114.202,0,0,0
99.8891,462.075,143.012,0,0,0
1284.81,2168.79,1457.13,639.469,1088.39,2173.6
250.757,650.508,578.985,0,116.977,0
468.828,0,627.949,0,144.904,91.7504
408.42,437.528,829.492,0,1059.18,504.64
384.56,521.374,208.897,0,417.795,248.763
0,512.049,518.627,0,134.275,69.9796
394.903,211.922,783.397,0,116.498,164.076
0,72.088,212.753,0,0,178.983
246.272,270.339,500.431,0,315.299,261.796
203.933,257.209,299.671,0,628.935,422.854
0,0,78.7303,0,214.479,0
298.967,0,396.567,0,57.586,178.479
100.05,624.953,0,0,250.354,0
349.574,104.587,0,164.215,121.473,0
447.81,61.7695,261.846,0,223.486,374.292
238.938,0,509.685,0,318.894,159.131
184.023,195.862,345.919,0,0,370.743
360.209,610.588,389.518,0,86.9572,98.3851
243.869,457.084,512.158,0,415.765,297.986
0,368.324,123.536,0,385.814,0
315.249,253.329,629.842,0,497.76,309.478
140.388,372.67,452.798,0,0,290.211
115.575,321.902,322.204,69.7273,425.305,0
129.991,571.777,325.304,0,562.478,138.143
0,380.421,254.742,290.022,68.9199,0
0,259.805,423.339,0,187.174,0
763.891,592.354,254.513,0,234.434,0
189.101,572.904,335.335,70.4641,210.964,124.749
470.088,133.072,84.9047,0,352.849,0
620.204,607.589,0,0,383.677,187.865
519.044,173.917,408.092,0,0,0
441.837,351.439,382.009,0,0,278.303
495.24,400.154,286.528,0,251.514,191.735
971.049,744.46,958.574,0,693.401,750.786
0,0,114.581,0,239.013,0
0,367.279,502.296,0,0,99.1419
303.303,0,188.257,111.781,148.464,152.975
188.449,587.327,456.555,0,238.812,0
296.19,470.844,0,0,54.4145,356.555
320.592,0,0,0,90.8524,130.696
470.441,409.256,1187.28,0,229.717,197.708
69.1536,534.988,774.4,0,208.753,219.752
0,349.044,193.768,162.274,0,146.826
153.403,629.261,0,0,0,292.038
190.64,155.57,549.782,0,110.157,484.756
0,102.596,197.103,0,132.87,0
447.122,236.376,451.288,0,159.376,290.841
100.429,147.805,0,0,132.643,86.4925
109.3,83.3498,231.781,0,0,353.177
155.664,386.83,201.211,116.019,0,0
117.969,593.35,345.995,0,120.968,0
319.726,193.869,66.2303,0,0,0
70.2877,210.569,382.16,0,0,0
181.856,487.258,195.339,0,0,0
0,0,322.401,0,0,0
463.561,798.206,223.338,0,0,0
0,279.186,66.2554,0,0,0
0,0,70.8422,0,291.876,0
0,259.83,402.245,0,96.8,353.758
422.508,186.216,705.952,0,499.796,58.3169
0,151.891,417.24,0,0,151.211
221.624,165.248,435.814,0,229.966,104.184
499.222,617.595,489.781,0,55.7715,297.028
0,280.546,0,0,0,0
0,0,0,0,147.279,0
110.233,276.74,0,184.956,222.582,213.056
0,241.483,177.118,0,0,94.2226
103.33,493.918,0,0,113.307,91.7849
188.282,417.921,0,0,0,80.2928
207.889,0,0,0,0,0
371.398,92.6669,0,0,201.236,0
297.205,115.363,76.4621,0,0,0
0,70.5094,378.026,0,244.482,0
0,661.697,99.6477,0,169.003,93.8695
0,195.49,341.207,0,330.899,0
0,343.288,383.777,0,138.572,256.881
414.392,92.709,236.25,0,0,186.065
0,535.265,465.826,0,76.6638,0
0,90.5247,126.665,0,250.329,0
490.361,1282.9,1143.74,0,252.245,102.546
383.092,200.757,0,0,0,0
265.892,0,0,0,158.04,0
0,0,168.222,0,0,0
234.358,138.874,0,0,0,0
128.05,0,332.159,0,300.655,84.0479
0,0,197.355,0,0,0
